joint1,joint2,joint3,joint4,joint5,joint6,joint7,gripper
-0.09253368477013596,0.06871324935433035,-0.06627757228546255,-2.0284070567885624,-0.05586395650606024,1.8814151108753567,0.7260219401671778,-0.11331145706696921
-0.09199203426759014,0.06904006712472577,-0.06668091385671056,-2.0277098773226503,-0.055922363295759954,1.8829963422014222,0.7252850067451605,-0.11264932999514643
-0.09128593794664162,0.06953414487752571,-0.06699596785472574,-2.027663952194442,-0.055899177255793464,1.8829647324592902,0.7252778532412436,-0.11203983803545242
-0.09010953689514395,0.07072749172040596,-0.0677223828817829,-2.027431102789498,-0.055794228340941464,1.8848212662296882,0.7244484894346381,-0.11077189780209518
-0.08924402607613004,0.0703793898038041,-0.06772968244616487,-2.0276739476635224,-0.055839925052597744,1.8864919605681822,0.7248083976303251,-0.10969508528234984
-0.08781206900577668,0.07397651191144501,-0.06911839167147957,-2.0271471414183364,-0.055524164448671295,1.8863689685108154,0.7228921517805295,-0.10823918676148736
-0.08654594961498493,0.07655453956175778,-0.07018162005548904,-2.0266905555946737,-0.05529980742799189,1.887348576746076,0.7213869557511087,-0.10710849399792843
-0.08565757103263451,0.0788936923054831,-0.07107400534756614,-2.026465972712807,-0.05510251166018573,1.8878309876309585,0.7199497970531407,-0.10638331798534051
-0.08471319839136589,0.08036606659060311,-0.07157572074060443,-2.026612753024532,-0.0549806207872097,1.8885215841161294,0.7193375045443984,-0.10530424158980467
-0.08413767926728699,0.08194110300165365,-0.07205434922932753,-2.0264135280173785,-0.05485607469556546,1.8894767310329743,0.7183367728207557,-0.10503257649494618
-0.08341151952548506,0.08326280559214197,-0.07251158991700359,-2.0265390567011483,-0.05474122973715627,1.890927528107119,0.7174363719537067,-0.10447934184864582
-0.08274867400128884,0.08400216144571095,-0.07273123481555964,-2.0270243682422593,-0.054677714639343095,1.8930581892384986,0.7167886281023486,-0.10386554852494995
-0.08229963897126415,0.08463653670458088,-0.07282436425254742,-2.0272934174541435,-0.05462572304617193,1.894628296442178,0.7163553945154071,-0.10364204738753408
-0.08180752841589232,0.08526732738053211,-0.07295944102716603,-2.027538441520526,-0.05457140028276936,1.895833050647421,0.715972085271824,-0.10321833473489694
-0.08139074332442335,0.08646965623451024,-0.07326299221216785,-2.027764249072478,-0.05446307105076681,1.8969294621677353,0.7151441521660018,-0.1032837890436894
-0.08095418349441541,0.08788591727226656,-0.07360727543086841,-2.02802132173132,-0.05433417463559518,1.898456620074949,0.7140665024902978,-0.10335694053016953
-0.08053095460128488,0.08925090890846105,-0.0738189008716305,-2.028370784942205,-0.054201225208663266,1.899681429036043,0.7131871194872434,-0.10359860927080405
-0.08024970585644427,0.08974609930702933,-0.07389607654171344,-2.028681617015832,-0.05416028548528056,1.9010102524583914,0.71271799190993,-0.10358618625240379
-0.07992970151089042,0.09075281352480458,-0.07401641872375404,-2.0290010397899123,-0.05406624031906686,1.9020761705657565,0.712065600257132,-0.10379174617418002
-0.0796435348566217,0.0923493478415934,-0.07431202011806627,-2.029300273517435,-0.05391679730796183,1.902981219762419,0.7109706557012399,-0.10426529239265525
-0.0793741014665077,0.0938364016514871,-0.0745498326492888,-2.029501083391758,-0.053775838109520274,1.9040533070573749,0.7099455072111891,-0.10470983270256484
-0.07912772142121804,0.09520202360424986,-0.07474604230800773,-2.029765179893738,-0.05364380922612624,1.9050781951710802,0.7090168796452592,-0.10520066927238991
-0.07885924686879128,0.09681212342979062,-0.0750094187961459,-2.030038155253838,-0.05348591314952789,1.9060343409087732,0.7079537266835703,-0.10573992448568398
-0.0785710594383215,0.09836796944184412,-0.07521586177842046,-2.0303820174000666,-0.05332589712238879,1.9071633022379,0.7069434701287454,-0.10624646669380555
-0.07827666533809131,0.10040723537568011,-0.07559927081702417,-2.030559468493493,-0.0531240665480343,1.908004936103073,0.7056331616306211,-0.10690395282025789
-0.07798968418729257,0.1024036315613532,-0.0759533848382328,-2.030838747302563,-0.052921912994709795,1.9087842317964947,0.7043486452687188,-0.10753065023595954
-0.07767962907150416,0.10433680151421498,-0.07629784222469434,-2.0310659776329967,-0.052724276869098315,1.9096816625361006,0.7031375768166462,-0.1081387272732845
-0.07745958097732426,0.10622346506636562,-0.07663959420526881,-2.0311948201299392,-0.05253409840276711,1.9104921371077592,0.7018767263008514,-0.10877057500640952
-0.0771461132241759,0.10844889910940086,-0.07702089774916213,-2.0313895967031055,-0.05230526593094611,1.9112486361841785,0.700535788158884,-0.10945961390169173
-0.07683595500756091,0.1105869438710055,-0.07736348186459456,-2.031595233218354,-0.05208213799497295,1.9119952253910073,0.6992839170690003,-0.11012154288438292
-0.07663092870381441,0.11268019778916738,-0.07771999940090457,-2.031749055383071,-0.05186533515295145,1.9125673147202662,0.6979685418349525,-0.11085201070663103
-0.07637037229486936,0.114980381896186,-0.07812124321823155,-2.031842130309573,-0.051623751161248975,1.913220249784049,0.6965618388834949,-0.11149588527989307
-0.07610372262707313,0.11736509419551669,-0.07851948747967517,-2.031933611363979,-0.05137297296356901,1.9138927695703425,0.6951096617795134,-0.11219228177149437
-0.07582011287330372,0.1199040422185966,-0.0789082105701858,-2.0319954121786643,-0.05110168426445975,1.9147706547568828,0.6935710497967128,-0.11291134531944796
-0.07548979844509139,0.12247788785550423,-0.07930496085927978,-2.032146253712511,-0.05082726553684919,1.9155782895437774,0.6920330938811221,-0.11357836802266769
-0.07510502616027699,0.1252287373468098,-0.07971821838171897,-2.032242354294519,-0.05053103792499728,1.9164423283315026,0.6904622002298169,-0.11420608418247508
-0.07480400267689741,0.12757230915778006,-0.08003096562449999,-2.0322783649979907,-0.050276954272841935,1.9173934995496777,0.689098576390345,-0.11478526850502391
-0.07456100433871973,0.13004701422001902,-0.080390660754849,-2.032178473341674,-0.05001314988613055,1.9182881296739647,0.6875783975248198,-0.11538075273326426
