joint1,joint2,joint3,joint4,joint5,joint6,joint7,gripper
0.0122433526036014,-0.7757393433107936,0.009000786988866,-2.362199343889458,-0.0087473928901672,1.5610261010625932,0.7913751444580863,0.0
0.0122470551789359,-0.7757417178772844,0.0089968734814708,-2.3622019855223755,-0.0087513463621518,1.5610291621778989,0.7913739959063391,0.0
0.012246288476711,-0.7757430062495106,0.0089930197532804,-2.362205745008572,-0.0087513468493219,1.5610249143811703,0.7913788596690965,0.0
0.012246288476711,-0.7757430062495106,0.0089930197532804,-2.362205745008572,-0.0087513468493219,1.5610249143811703,0.7913788596690965,0.0
0.0122451702900529,-0.7757392986424171,0.0089949086267993,-2.362201498676509,-0.0087505891892683,1.5610249757366077,0.791371759049495,0.0
0.0122434849116706,-0.7757436908918887,0.0089969274481418,-2.3622029888484226,-0.0087505891892436,1.561025258214937,0.7913753940196655,0.0
0.0122374864051282,-0.7757410195441694,0.008996908533377,-2.3622012063694133,-0.0087521088923784,1.5610255686821046,0.7913761957170475,0.0
0.0122418772392005,-0.775740933158192,0.0089955833342834,-2.362202197169341,-0.0087513468493219,1.5610257371660277,0.7913791626267341,0.0
0.0122434992834334,-0.7757351741576537,0.0090008923251444,-2.362205310128909,-0.0087521043470115,1.561025698565315,0.7913735357221034,0.0
0.0122455838389911,-0.7757393073445608,0.0089950568309881,-2.3622036765997163,-0.008752104509326,1.5610291491198047,0.7913800000621077,0.0
0.0122440635704753,-0.7757393072970228,0.0089969526911097,-2.3622039491847566,-0.0087498315291652,1.561025229087685,0.7913724296204546,0.0
0.012244291433796,-0.7757391945642814,0.0089949076529119,-2.3622030901523354,-0.0087505848047455,1.561027989913827,0.791373682209108,0.0
0.0122462894861016,-0.7757416175164993,0.008996924518016,-2.362203210271359,-0.0087498300676659,1.56102591607653,0.7913803532468102,0.0
0.0122451441470349,-0.7757388324689002,0.0089956192283788,-2.3622069526425435,-0.0087498314749366,1.5610260396257456,0.7913776443398182,0.0
0.0122476568567089,-0.7757379029858741,0.0089955040564166,-2.36220605973073,-0.0087521045094003,1.5610268779547238,0.7913733046953366,0.0
0.0122455082640616,-0.7757408337707035,0.0089969245340441,-2.362205076900583,-0.0087528621694704,1.561025510700872,0.7913752660952468,0.0
