joint1,joint2,joint3,joint4,joint5,joint6,joint7,gripper
0.027316670470730706,-0.8275721759893787,0.005819571831176311,-2.376676081083121,-0.0008236496355274112,1.5485582979045858,0.8420776113024407,-0.004637600425072885
0.02714963328624137,-0.8269190917118003,0.0057514674333062205,-2.375779244239874,-0.0009038710951593393,1.5488349237433767,0.8416591467380733,-0.005028441886901769
0.026842045788240912,-0.8265118959260475,0.005900666871453342,-2.3757310346059595,-0.0009026548728723952,1.5487400212604099,0.8415059264128631,-0.0057977849110464885
0.026642526435027708,-0.8266148850394355,0.005726707839000828,-2.3758378716597037,-0.0009623997422474433,1.5486029047805,0.8411646768918456,-0.005754068916326016
0.026327403562796475,-0.8265205444725492,0.005592928849938641,-2.375954500806514,-0.0009781403301114232,1.5491321825197109,0.8407966916419054,-0.005705440354974722
0.02615267210729616,-0.8262643412004923,0.005534369151565036,-2.37595317642332,-0.000991347707393158,1.549509805910546,0.8406465118505727,-0.005702662415510873
0.026167229496929317,-0.8261026371842483,0.005535625747516624,-2.375922527901997,-0.0009521286395813983,1.5498070195382203,0.8406901035895853,-0.005523032077338286
0.025992699718111578,-0.8259483122030928,0.0054764707174190415,-2.375803114422014,-0.0009458249055700682,1.5500430115831625,0.8404573858043479,-0.005573034987687464
0.025825754204841594,-0.8257830376859995,0.0054989440052014005,-2.3757216283568154,-0.000947336395695459,1.5500998988945507,0.8402810590346843,-0.005569642977394762
0.025486338459481978,-0.8257522520342317,0.00551410266346309,-2.3758004447991974,-0.0009836707435934844,1.550334762222997,0.8399114607694246,-0.005787667363104487
0.02529906026975963,-0.8256427566748515,0.005539250096025145,-2.3758140744750627,-0.0010128694520623246,1.5505818608382578,0.8397077691948637,-0.005978146285920138
0.02490039435962524,-0.825583168982899,0.005484741368242389,-2.3759106084532484,-0.0010481047474505678,1.5507922084444155,0.8392514955514044,-0.006080491424061751
0.024611636130079773,-0.8254777201911481,0.005421040873776709,-2.3759200459870344,-0.001097845661251498,1.5511201683094353,0.8389332476288446,-0.006118300642238117
0.02443154496395465,-0.825271979997762,0.005393859229558456,-2.3758570595736996,-0.0011102422236752701,1.5514515594726026,0.838782704909065,-0.006181900835226128
0.024202800826011894,-0.8251478852571312,0.005394503041064518,-2.375947096774483,-0.0011149383883439327,1.5518130196432178,0.8385524469721901,-0.006216581216322126
