joint1,joint2,joint3,joint4,joint5,joint6,joint7,gripper
-0.057882228303798966,-0.9414087336849696,0.11337459345428491,-2.3643488320569417,-0.10798573497399322,1.5261640512867143,1.0533712033487157,0.015077217132738907
-0.05627443489755524,-0.9388945770307747,0.11000228746854335,-2.3642838254346765,-0.10594434849684498,1.5276859054366163,1.0455371220066916,0.020636771680875743
-0.05339955408966279,-0.9340567668152852,0.10766619157502544,-2.3638597179256107,-0.10278181081314264,1.5258085517055564,1.044390981915911,0.00658621689225658
-0.04745199581790671,-0.9243625243810899,0.10028057486252484,-2.3636062997339216,-0.09584165069442152,1.5243995892217805,1.0342110942057292,-0.005994126712287606
-0.04179582085520317,-0.9106922980402427,0.08888226384806708,-2.362736571592818,-0.0856107997448754,1.5234782827747304,1.0145332820516366,-0.025363922957199025
-0.03803945495004646,-0.905452438775319,0.08276887087386986,-2.3626873041771326,-0.08095511424386581,1.531331895270322,0.9953709072499584,-0.01738683740651359
-0.02806286479469744,-0.8817725132657971,0.062499128214702715,-2.360875142717471,-0.06405362762352507,1.5311250556476868,0.9609685792570073,-0.035236396201148934
-0.015459524930571122,-0.8535206997467103,0.03991239883088071,-2.358593972926861,-0.04140350302347451,1.5413073316749846,0.9016312613226749,-0.048494946364116887
-0.00426681415896768,-0.8132130013455728,0.021213614779703738,-2.3566665973600087,-0.016020871339495812,1.5555946132524106,0.8479461954100367,-0.07977716542950797
0.003798837715224712,-0.8043252778706634,0.006147576193128668,-2.355274435473714,-0.004498040282958415,1.5586544397593807,0.8120482494730747,-0.07350097292966029
0.022364785596670433,-0.7414754583565025,-0.02986688875965582,-2.351905691792821,0.03359743395043391,1.5778959509134924,0.7283103538413196,-0.10808006319826391
0.04451889634462658,-0.7265551369397639,-0.055835632819851266,-2.351226244234539,0.05186366346660387,1.5716760888864747,0.6872492549527836,-0.08469357855908177
0.07467675266044682,-0.6618872512516231,-0.10383925195984545,-2.3485974045765747,0.09501413732936759,1.5871233355441472,0.5873528231338463,-0.08498906080430702
0.12038801514187569,-0.5448547580701174,-0.161068438793319,-2.339709934364623,0.1687863525031894,1.6387010205314474,0.4232670236881375,-0.14810818269416393
0.11658302211765204,-0.5743778026387457,-0.16744365820218143,-2.340427190506445,0.16850128098879003,1.6213846076782277,0.4181103845053029,-0.13963999817135098
0.16924018481600267,-0.44500590457622524,-0.23879313386970547,-2.335474833441791,0.24311832501363184,1.6596312189120233,0.24652185630126566,-0.12441602354243697
0.21301161097542498,-0.3782020751192071,-0.2839278349279213,-2.3322028251106186,0.28216097437369314,1.6809348973439024,0.16479076785588842,-0.1050314531852643
0.23667259330643764,-0.31518260915574847,-0.331026311299225,-2.324010948424258,0.3344859169324885,1.7050157557136645,0.03440579183064196,-0.15707410518891807
0.2479188002324375,-0.2732903645009598,-0.38006151734542737,-2.3196972259978677,0.36883108624847083,1.7050637250393734,-0.0557560958147465,-0.14977195345026928
0.3075284395071155,-0.17223443275860528,-0.4418266660846868,-2.3156511271862903,0.4339311225661613,1.7352818315974323,-0.19510231838125258,-0.13565996453661433
0.40209825831940205,0.006740057280280265,-0.5724868025094112,-2.3038187652733364,0.5635607374547983,1.7837365657843596,-0.4879459261003962,-0.12224862387089397
0.44533149798938265,0.08317649034084862,-0.6213068762997027,-2.3009607378473844,0.615084282238956,1.7988428898848847,-0.5821334644303411,-0.10312082384454047
