joint1,joint2,joint3,joint4,joint5,joint6,joint7,gripper
-0.0032484901986848946,-0.750726869554221,-0.01886124034409531,-2.362316521956592,0.021090668711275073,1.6030539678768854,0.6655904074799344,-0.09911760046397611
0.016971159136394354,-0.7126135880120591,-0.05324803560710234,-2.362798769132446,0.047833637239855786,1.6162026361823627,0.5897976104661076,-0.1089666034409793
0.021075692684702885,-0.6994087255315798,-0.06073143270382597,-2.362470737812125,0.056680484555350796,1.6209407790374812,0.5702781112131141,-0.12031302815058931
0.05020934425730994,-0.6407023017329835,-0.10538640115985687,-2.362247165428143,0.09899066150549984,1.638418662934202,0.4657594524553008,-0.14004656677965455
0.04448854391660029,-0.6394535101973172,-0.1048250693245023,-2.362645209656618,0.10152905056107553,1.6370756823542627,0.46835136599886984,-0.1440861643986343
0.08829025926982381,-0.5481508526393527,-0.1751827174855496,-2.361061804868103,0.16735828835686672,1.672814403298583,0.2911200732189101,-0.16303723612009036
0.09521624070585322,-0.5240290269935145,-0.19104625565975952,-2.3625344873003784,0.18484980818011776,1.6818846193553787,0.2553903524398242,-0.1695366299235307
0.16811885230310564,-0.34797130131835396,-0.31416955866273377,-2.359502057561682,0.31701302841156964,1.751810988830131,-0.07785448107383064,-0.19006666151614937
0.16449565767591445,-0.3777409943195785,-0.29532637710167975,-2.360523517884264,0.29068045208300775,1.7384995972698392,-0.013034127501357018,-0.19858272164325197
0.2316545781429873,-0.21975955405619152,-0.40915152839073476,-2.360438035552714,0.41048526511447936,1.8000264222242142,-0.3054280019701525,-0.20226147559630625
0.23214413751336171,-0.2330342490487306,-0.40055440578293167,-2.360194382399778,0.39661904424096406,1.7895765261635939,-0.26754548062272754,-0.20029969790490576
0.27079024002941565,-0.146189605950665,-0.465813373247034,-2.3603665263213327,0.46599597154130334,1.81990553369287,-0.431711427744663,-0.1861511477387563
0.32997222624004796,-0.0393350617368905,-0.5465024166698641,-2.362091038840162,0.5441182810917344,1.856159138242993,-0.6127410265198105,-0.17989477873130977
0.2845830789010483,-0.15192406562100602,-0.45261155736801784,-2.361653355952528,0.4524884032376817,1.8237670965204245,-0.3897730941313451,-0.20524341509005095
0.4058098543932197,0.11338808347838925,-0.6552184850934397,-2.3587531672555833,0.6607681096701788,1.912502851868128,-0.8889192985231203,-0.1737928833533291
0.4692325174387034,0.21762241872965382,-0.7192012220580257,-2.359220576356317,0.7322434188674696,1.943640723690082,-1.0365406978582354,-0.16969811658096867
0.4851026638376119,0.1886479783757694,-0.7070821563437868,-2.3621706805048426,0.7079500889340313,1.9250963892118615,-0.9595471725395198,-0.1629997397971995
0.5270614809358378,0.29383715684193534,-0.7821680524223051,-2.361033224538218,0.7862121647237479,1.9654684043947657,-1.1433105009319844,-0.16695779927762344
0.5220565552569738,0.32513515764709855,-0.8094757867321744,-2.3593399317744446,0.8086263452805822,1.981615003044137,-1.2203821560746544,-0.16437831408243864
0.5788422805091537,0.4089263508778336,-0.8706607834163421,-2.3599821715034937,0.8712044837630043,1.9972035167973838,-1.3474712713205657,-0.15580586921044015
0.5938246183882925,0.448228414550298,-0.8990936085695784,-2.3636715928269907,0.8971361094298915,2.0175856479723446,-1.410003309614189,-0.16260598165332496
0.698041608660505,0.6522379532727354,-1.0399391631576533,-2.362612958050415,1.0442918631157077,2.0831402306846862,-1.7419015210060727,-0.1591863357070804
0.6228653788842942,0.5228008316439507,-0.9465391706309788,-2.3605732358656795,0.9530299220109201,2.0439407749381253,-1.5427241266494407,-0.15668736007301565
0.6829719759336781,0.6255236188941711,-1.0326100841574646,-2.3610798302785723,1.0235451054381135,2.068488106103223,-1.7106950639022167,-0.15659619070937814
0.7314226082787069,0.7001617251041684,-1.0765529952824053,-2.3620018462945143,1.08015889826146,2.0912488407630185,-1.8206754358833133,-0.15300234114830624
0.7641578599906489,0.7649180303913292,-1.121986209682645,-2.3616971275788154,1.1261818185423074,2.1106650389072006,-1.9207191355172264,-0.15282327516741812
0.7357492520425204,0.7098557813183315,-1.095070646758159,-2.363758437980811,1.0835480013936238,2.090810117291474,-1.842076644332019,-0.1426819691845369
0.7734044110177402,0.8001737073462328,-1.1512579047146245,-2.3639041069938243,1.1471976994024482,2.1301790269286607,-1.9751973235757085,-0.16149091020575812
0.8059581805037748,0.8563750119815704,-1.2043129276587388,-2.3646765129372502,1.181167925560919,2.1350891280970323,-2.060569502543604,-0.13545911141549294
0.8176375102542877,0.8728835516782194,-1.2077084169960193,-2.3657247930458465,1.1975794396149242,2.148008368814254,-2.086771668311199,-0.14936342119413348
0.8336314060316283,0.903999490395378,-1.2273532012222965,-2.3650020744898663,1.2207772334320344,2.1544678286329533,-2.1285903822257666,-0.14466665610064644
0.8368362430258568,0.9179554277302552,-1.2267470581933253,-2.364189373507575,1.2333478775625453,2.1657721582402756,-2.1506781118088147,-0.14206472921595092
0.8376783964351369,0.9228808457418122,-1.235853576439002,-2.3633014502985357,1.2333168109674193,2.164333812939104,-2.1591156017821507,-0.15340956430588715
0.8449057838048901,0.961854437645362,-1.2520251632763921,-2.3615962425743473,1.2594050638874847,2.176584489206253,-2.221548800715339,-0.14271320053577274
0.8453023572473215,0.9385851571310553,-1.237499093553126,-2.36357036850759,1.2464510451090225,2.1711641520625315,-2.1789190517908943,-0.15012756072197553
0.8519759392740445,0.9455754745143765,-1.2494157504046337,-2.3653339523065116,1.247800909714011,2.1703448285945863,-2.1869333238007607,-0.1372049813523919
0.8474252566508619,0.9463760257035692,-1.244329860522331,-2.3607155339795276,1.2502111849622075,2.1686360819061163,-2.1974232881434834,-0.16534246516804552
0.8408699858592164,0.9536932712663196,-1.2364521056585045,-2.360619073975531,1.2610547720804068,2.18608182972595,-2.209113024966335,-0.16386243574480963
0.8241352695182458,0.9409665578152918,-1.2230523861152127,-2.356593733650168,1.249922722361953,2.1837048517077244,-2.1999702425223844,-0.1643135137039763
0.8387609663680755,0.9667559089246585,-1.2420921518062005,-2.3585990737759275,1.266128296794804,2.19513512487602,-2.225992394626722,-0.17040362719496382
0.8286608165369692,0.941618842942629,-1.228908549353757,-2.3590165952377795,1.2524439474876141,2.1834105659950165,-2.207429569756396,-0.16225757442367006
0.8246640657252667,0.948594920312866,-1.2249651281968381,-2.357130830250473,1.2586523333090358,2.1893870414884296,-2.214980691568348,-0.14839618437621893
0.8149282398818138,0.9643813561911357,-1.2190357765525988,-2.355390906714916,1.2734375502512376,2.21947939713341,-2.246689399183013,-0.16058033865385835
0.8071155249078408,0.9558778330120309,-1.211924704852124,-2.353627945920461,1.2689687245959784,2.2171215394187045,-2.2408741259382507,-0.1642369314385208
